iter	Passed	Remaining
1675	14729	117095
1676	14740	117105
1677	14749	117099
1678	14759	117096
1679	14768	117091
1680	14778	117092
1681	14787	117083
1682	14796	117083
1683	14806	117077
1684	14814	117064
1685	14823	117056
1686	14831	117044
1687	14842	117050
1688	14850	117036
1689	14857	117017
1690	14867	117015
1691	14876	117008
1692	14885	116998
1693	14894	116990
1694	14903	116987
1695	14912	116978
1696	14921	116974
1697	14930	116960
1698	14938	116949
1699	14949	116954
1700	14957	116945
1701	14967	116941
1702	14976	116935
1703	14984	116921
1704	14992	116907
1705	15001	116897
1706	15008	116879
1707	15017	116867
1708	15026	116860
1709	15034	116847
1710	15046	116862
1711	15056	116867
1712	15066	116862
1713	15076	116862
1714	15085	116854
1715	15094	116852
1716	15103	116840
1717	15111	116828
1718	15120	116824
1719	15128	116802
1720	15137	116799
1721	15147	116796
1722	15155	116781
1723	15164	116773
1724	15174	116777
1725	15183	116767
1726	15192	116761
1727	15201	116752
1728	15208	116730
1729	15217	116724
1730	15225	116708
1731	15233	116698
1732	15244	116701
1733	15253	116694
1734	15264	116708
1735	15273	116699
1736	15283	116697
1737	15292	116690
1738	15300	116677
1739	15308	116658
1740	15316	116647
1741	15324	116631
1742	15333	116620
1743	15340	116604
1744	15349	116595
1745	15358	116588
1746	15369	116594
1747	15379	116595
1748	15388	116587
1749	15396	116571
1750	15404	116559
1751	15413	116551
1752	15422	116543
1753	15431	116533
1754	15439	116519
1755	15448	116512
1756	15456	116500
1757	15468	116517
1758	15478	116511
1759	15486	116502
1760	15494	116486
1761	15502	116474
1762	15512	116470
1763	15520	116455
1764	15529	116451
1765	15536	116428
1766	15546	116428
1767	15556	116428
1768	15566	116430
1769	15576	116430
1770	15585	116420
1771	15592	116398
1772	15600	116380
1773	15609	116376
1774	15617	116360
1775	15626	116357
1776	15634	116337
1777	15642	116327
1778	15651	116320
1779	15661	116315
1780	15669	116305
1781	15680	116308
1782	15689	116301
1783	15697	116287
1784	15706	116278
1785	15714	116263
1786	15722	116251
1787	15729	116230
1788	15737	116212
1789	15746	116208
1790	15754	116194
1791	15763	116187
1792	15772	116180
1793	15781	116173
1794	15789	116154
1795	15796	116135
1796	15805	116128
1797	15813	116110
1798	15821	116100
1799	15829	116085
1800	15837	116066
1801	15845	116056
1802	15854	116044
1803	15863	116035
1804	15871	116022
1805	15880	116016
1806	15888	116002
1807	15895	115980
1808	15903	115969
1809	15911	115954
1810	15920	115942
1811	15927	115922
1812	15934	115902
1813	15943	115893
1814	15952	115883
1815	15960	115868
1816	15969	115862
1817	15977	115852
1818	15984	115831
1819	15992	115815
1820	16001	115806
1821	16009	115794
1822	16018	115783
1823	16025	115761
1824	16032	115742
1825	16040	115729
1826	16050	115729
1827	16059	115716
1828	16068	115710
1829	16077	115706
1830	16087	115705
1831	16096	115697
1832	16103	115679
1833	16112	115668
1834	16120	115652
1835	16127	115630
1836	16136	115623
1837	16144	115611
1838	16153	115603
1839	16161	115588
1840	16170	115580
1841	16179	115577
1842	16188	115567
1843	16196	115554
1844	16205	115543
1845	16213	115531
1846	16221	115514
1847	16227	115491
1848	16236	115482
1849	16245	115473
1850	16253	115460
1851	16262	115451
1852	16270	115440
1853	16279	115435
1854	16287	115420
1855	16296	115408
1856	16303	115391
1857	16312	115379
1858	16319	115358
1859	16326	115338
1860	16336	115337
1861	16344	115323
1862	16352	115308
1863	16360	115295
1864	16368	115282
1865	16377	115272
1866	16384	115255
1867	16394	115249
1868	16402	115237
1869	16410	115226
1870	16418	115212
1871	16426	115195
1872	16434	115185
1873	16443	115177
1874	16454	115179
1875	16463	115173
1876	16471	115157
1877	16479	115142
1878	16488	115135
1879	16495	115116
1880	16503	115104
1881	16511	115089
1882	16518	115066
1883	16525	115049
1884	16535	115044
1885	16544	115042
1886	16553	115034
1887	16562	115027
1888	16573	115031
1889	16584	115036
1890	16592	115025
1891	16601	115016
1892	16608	114998
1893	16617	114985
1894	16626	114979
1895	16635	114976
1896	16644	114970
1897	16654	114969
1898	16664	114965
1899	16673	114957
1900	16682	114950
1901	16692	114952
1902	16702	114948
1903	16713	114956
1904	16724	114965
1905	16735	114968
1906	16743	114957
1907	16752	114952
1908	16762	114951
1909	16770	114935
1910	16780	114933
1911	16790	114932
1912	16799	114928
1913	16808	114920
1914	16817	114909
1915	16825	114898
1916	16835	114896
1917	16844	114888
1918	16852	114878
1919	16862	114873
1920	16870	114859
1921	16878	114849
1922	16887	114840
1923	16897	114838
1924	16904	114819
1925	16913	114808
1926	16922	114801
1927	16930	114791
1928	16939	114785
1929	16948	114773
1930	16957	114768
1931	16966	114761
1932	16977	114770
1933	16986	114763
1934	16996	114761
1935	17004	114746
1936	17012	114733
1937	17021	114722
1938	17031	114722
1939	17040	114718
1940	17049	114706
1941	17057	114697
1942	17065	114680
1943	17074	114672
1944	17082	114659
1945	17091	114650
1946	17101	114648
1947	17109	114635
1948	17118	114631
1949	17126	114617
1950	17135	114609
1951	17145	114604
1952	17153	114593
1953	17161	114580
1954	17170	114571
1955	17180	114569
1956	17188	114559
1957	17198	114558
1958	17206	114540
1959	17214	114530
1960	17224	114526
1961	17232	114515
1962	17244	114527
1963	17252	114511
1964	17261	114502
1965	17268	114486
1966	17276	114474
1967	17284	114460
1968	17294	114456
1969	17303	114448
1970	17311	114437
1971	17321	114432
1972	17329	114421
1973	17339	114416
1974	17347	114405
1975	17355	114388
1976	17363	114377
1977	17371	114366
1978	17382	114371
1979	17392	114366
1980	17402	114370
1981	17412	114364
1982	17420	114355
1983	17430	114353
1984	17441	114356
1985	17450	114347
1986	17457	114332
1987	17468	114333
1988	17475	114318
1989	17485	114314
1990	17494	114304
1991	17503	114296
1992	17511	114289
1993	17523	114296
1994	17533	114295
1995	17543	114295
1996	17551	114279
1997	17559	114267
1998	17568	114262
1999	17576	114248
2000	17586	114249
2001	17595	114237
2002	17602	114220
2003	17612	114220
2004	17622	114214
2005	17630	114203
2006	17639	114198
2007	17649	114192
2008	17656	114171
2009	17665	114165
2010	17673	114155
2011	17682	114145
2012	17690	114129
2013	17697	114113
2014	17706	114102
2015	17715	114096
2016	17724	114086
2017	17732	114074
2018	17741	114067
2019	17749	114054
2020	17757	114040
2021	17766	114030
2022	17774	114018
2023	17782	114007
2024	17791	114000
2025	17800	113989
2026	17810	113988
2027	17820	113988
2028	17831	113992
2029	17839	113976
2030	17846	113957
2031	17853	113936
2032	17861	113923
2033	17868	113907
2034	17877	113898
2035	17885	113884
2036	17892	113866
2037	17902	113861
2038	17910	113850
2039	17919	113838
2040	17928	113831
2041	17937	113827
2042	17945	113815
2043	17953	113801
2044	17962	113789
2045	17970	113776
2046	17979	113769
2047	17987	113759
2048	17998	113763
2049	18007	113756
2050	18016	113748
2051	18025	113739
2052	18034	113732
2053	18041	113711
2054	18048	113695
2055	18057	113683
2056	18064	113664
2057	18072	113653
2058	18081	113641
2059	18088	113626
2060	18096	113613
2061	18105	113603
2062	18114	113596
2063	18123	113588
2064	18132	113582
2065	18140	113564
2066	18148	113550
2067	18156	113539
2068	18163	113520
2069	18171	113508
2070	18179	113492
2071	18187	113476
2072	18195	113466
2073	18204	113458
2074	18212	113443
2075	18220	113431
2076	18229	113426
2077	18238	113415
2078	18246	113402
2079	18255	113394
2080	18266	113399
2081	18274	113386
2082	18281	113367
2083	18289	113355
2084	18299	113352
2085	18307	113338
2086	18315	113326
2087	18326	113326
2088	18334	113312
2089	18342	113299
2090	18351	113296
2091	18360	113289
2092	18369	113279
2093	18377	113264
2094	18385	113251
2095	18393	113242
2096	18404	113243
2097	18413	113236
2098	18422	113228
2099	18431	113220
2100	18439	113210
2101	18448	113200
2102	18456	113184
2103	18464	113171
2104	18472	113158
2105	18480	113147
2106	18489	113139
2107	18497	113129
2108	18506	113117
2109	18514	113107
2110	18522	113094
2111	18532	113087
2112	18542	113090
2113	18550	113074
2114	18557	113057
2115	18566	113047
2116	18572	113023
2117	18581	113014
2118	18593	113027
2119	18603	113023
2120	18611	113012
2121	18620	113001
2122	18628	112988
2123	18637	112980
2124	18645	112968
2125	18654	112961
2126	18662	112951
2127	18670	112937
2128	18677	112917
2129	18686	112910
2130	18697	112914
2131	18707	112909
2132	18716	112903
2133	18723	112886
2134	18731	112872
2135	18740	112864
2136	18750	112862
2137	18760	112864
2138	18768	112849
2139	18779	112853
2140	18788	112845
2141	18798	112842
2142	18807	112835
2143	18816	112826
2144	18825	112821
2145	18834	112811
2146	18843	112807
2147	18853	112804
2148	18862	112794
2149	18870	112785
2150	18879	112777
2151	18888	112770
2152	18897	112761
2153	18906	112752
2154	18915	112746
2155	18923	112735
2156	18930	112716
2157	18940	112712
2158	18947	112694
2159	18957	112693
2160	18966	112684
2161	18975	112678
2162	18986	112679
2163	18996	112681
2164	19006	112680
2165	19014	112666
2166	19022	112649
2167	19029	112631
2168	19038	112623
2169	19046	112609
2170	19054	112600
2171	19064	112595
2172	19074	112592
2173	19083	112588
2174	19092	112579
2175	19101	112570
2176	19110	112565
2177	19118	112551
2178	19126	112539
2179	19135	112530
2180	19144	112520
2181	19153	112513
2182	19163	112513
2183	19172	112508
2184	19181	112501
2185	19190	112489
2186	19199	112484
2187	19210	112488
2188	19219	112480
2189	19228	112475
2190	19236	112458
2191	19245	112454
2192	19253	112441
2193	19263	112438
2194	19272	112428
2195	19281	112421
2196	19291	112418
2197	19300	112416
2198	19308	112402
2199	19317	112391
2200	19327	112389
2201	19336	112380
2202	19345	112378
2203	19353	112364
2204	19363	112361
2205	19372	112354
2206	19382	112353
2207	19392	112349
2208	19401	112343
2209	19411	112341
2210	19419	112328
2211	19429	112326
2212	19438	112317
2213	19446	112305
2214	19453	112287
2215	19461	112275
2216	19471	112268
2217	19480	112263
2218	19490	112259
2219	19499	112252
2220	19507	112241
2221	19516	112233
2222	19525	112223
2223	19533	112211
2224	19542	112206
2225	19550	112192
2226	19559	112181
2227	19569	112180
2228	19579	112178
2229	19588	112175
2230	19597	112165
2231	19606	112157
2232	19613	112140
2233	19621	112127
2234	19628	112108
2235	19638	112101
2236	19644	112082
2237	19652	112065
2238	19660	112053
2239	19670	112051
2240	19679	112041
2241	19687	112029
2242	19695	112016
2243	19702	112000
2244	19710	111985
2245	19718	111974
2246	19726	111958
2247	19734	111946
2248	19741	111929
2249	19749	111914
2250	19758	111906
2251	19767	111897
2252	19775	111883
2253	19785	111882
2254	19793	111871
2255	19804	111873
2256	19811	111855
2257	19820	111848
2258	19829	111839
2259	19837	111828
2260	19845	111815
2261	19852	111795
2262	19861	111787
2263	19869	111774
2264	19878	111766
2265	19888	111767
2266	19896	111752
2267	19904	111741
2268	19914	111736
2269	19921	111720
2270	19930	111709
2271	19937	111692
2272	19945	111676
2273	19952	111661
2274	19962	111658
2275	19971	111649
2276	19980	111642
2277	19988	111631
2278	19998	111625
2279	20005	111608
2280	20013	111599
2281	20022	111587
2282	20031	111579
2283	20038	111564
2284	20046	111551
2285	20055	111544
2286	20064	111535
2287	20072	111523
2288	20081	111514
2289	20089	111501
2290	20098	111491
2291	20106	111481
2292	20114	111468
2293	20122	111453
2294	20131	111444
2295	20138	111426
2296	20145	111412
2297	20154	111401
2298	20162	111389
2299	20170	111378
2300	20178	111364
2301	20188	111358
2302	20196	111346
2303	20205	111337
2304	20213	111326
2305	20222	111320
2306	20230	111305
2307	20237	111288
2308	20245	111276
2309	20253	111263
2310	20263	111261
2311	20273	111258
2312	20282	111251
2313	20290	111237
2314	20298	111225
2315	20307	111220
2316	20315	111206
2317	20324	111199
2318	20332	111183
2319	20341	111176
2320	20350	111167
2321	20358	111158
2322	20369	111159
2323	20378	111153
2324	20386	111139
2325	20394	111125
2326	20401	111109
2327	20410	111102
2328	20419	111094
2329	20427	111080
2330	20435	111068
2331	20445	111063
2332	20453	111052
2333	20462	111042
2334	20470	111031
2335	20478	111019
2336	20487	111008
2337	20494	110994
2338	20503	110983
2339	20512	110976
2340	20521	110969
2341	20530	110960
2342	20537	110947
2343	20549	110951
2344	20557	110939
2345	20565	110930
2346	20576	110933
2347	20584	110917
2348	20592	110905
2349	20601	110897
2350	20609	110886
2351	20619	110884
2352	20629	110881
2353	20638	110872
2354	20647	110866
2355	20656	110856
2356	20664	110844
2357	20673	110839
2358	20681	110823
2359	20689	110813
2360	20699	110807
2361	20706	110788
2362	20715	110782
2363	20723	110769
2364	20733	110766
2365	20742	110759
2366	20751	110752
2367	20760	110745
2368	20770	110743
2369	20778	110731
2370	20785	110714
2371	20794	110707
2372	20802	110692
2373	20811	110685
2374	20819	110674
2375	20829	110668
2376	20838	110660
2377	20846	110649
2378	20855	110639
2379	20864	110634
2380	20875	110636
2381	20883	110623
2382	20892	110616
2383	20900	110606
2384	20911	110606
2385	20919	110596
2386	20928	110587
2387	20938	110582
2388	20949	110585
2389	20958	110582
2390	20967	110574
2391	20976	110563
2392	20984	110551
2393	20993	110544
2394	21001	110532
2395	21010	110524
2396	21018	110514
2397	21029	110513
2398	21039	110514
2399	21049	110507
2400	21057	110499
2401	21066	110489
2402	21076	110488
2403	21083	110471
2404	21093	110465
2405	21102	110456
2406	21110	110445
2407	21118	110434
2408	21126	110420
2409	21136	110418
2410	21146	110413
2411	21154	110403
2412	21163	110395
2413	21172	110386
2414	21180	110377
2415	21188	110364
2416	21197	110354
2417	21206	110349
2418	21215	110337
2419	21226	110340
2420	21235	110337
2421	21244	110325
2422	21254	110324
2423	21264	110321
2424	21271	110304
2425	21280	110297
2426	21289	110289
2427	21299	110288
2428	21308	110281
2429	21317	110272
2430	21326	110265
2431	21337	110265
2432	21346	110257
2433	21356	110257
2434	21365	110249
2435	21374	110240
2436	21385	110243
2437	21393	110230
2438	21402	110223
2439	21410	110210
2440	21419	110201
2441	21428	110194
2442	21438	110193
2443	21447	110186
2444	21456	110176
2445	21465	110168
2446	21473	110157
2447	21482	110152
2448	21490	110137
2449	21499	110130
2450	21508	110122
2451	21516	110111
2452	21525	110102
2453	21536	110103
2454	21545	110095
2455	21553	110085
2456	21563	110082
2457	21571	110067
2458	21579	110057
2459	21586	110039
2460	21594	110028
2461	21602	110010
2462	21609	109996
2463	21617	109984
2464	21626	109976
2465	21636	109971
2466	21644	109961
2467	21654	109954
2468	21661	109940
2469	21668	109923
2470	21677	109916
2471	21684	109896
2472	21693	109889
2473	21701	109876
2474	21708	109859
2475	21717	109850
2476	21726	109842
2477	21735	109833
2478	21743	109824
2479	21752	109813
2480	21760	109803
2481	21768	109789
2482	21777	109780
2483	21784	109764
2484	21793	109754
2485	21800	109739
2486	21808	109724
2487	21816	109715
2488	21825	109706
2489	21833	109693
2490	21843	109692
2491	21854	109694
2492	21864	109688
2493	21873	109684
2494	21880	109667
2495	21888	109654
2496	21897	109645
2497	21906	109639
2498	21916	109635
2499	21925	109627
2500	21935	109624
2501	21945	109620
2502	21952	109605
2503	21959	109588
2504	21967	109574
2505	21977	109572
2506	21986	109566
2507	21994	109553
2508	22002	109538
2509	22010	109528
2510	22019	109521
2511	22028	109512
2512	22037	109504
2513	22046	109494
2514	22054	109481
2515	22060	109462
2516	22069	109455
2517	22078	109444
2518	22086	109432
2519	22093	109416
2520	22102	109405
2521	22110	109394
2522	22118	109384
2523	22127	109373
2524	22135	109364
2525	22144	109353
2526	22152	109340
2527	22159	109325
2528	22169	109320
2529	22177	109309
2530	22187	109305
2531	22193	109286
2532	22201	109272
2533	22210	109262
2534	22218	109252
2535	22227	109245
2536	22237	109243
2537	22245	109229
2538	22253	109214
2539	22262	109208
2540	22270	109198
2541	22280	109193
2542	22289	109183
2543	22296	109167
2544	22305	109160
2545	22313	109150
2546	22322	109141
2547	22331	109132
2548	22340	109125
2549	22348	109113
2550	22356	109098
2551	22365	109091
2552	22372	109073
2553	22380	109061
2554	22388	109050
2555	22397	109042
2556	22405	109032
2557	22415	109026
2558	22422	109012
2559	22431	109001
2560	22440	108993
2561	22447	108979
2562	22454	108963
2563	22462	108950
2564	22470	108933
2565	22478	108924
2566	22488	108922
2567	22498	108916
2568	22507	108911
2569	22516	108904
2570	22525	108896
2571	22535	108892
2572	22543	108879
2573	22551	108868
2574	22561	108864
2575	22569	108853
2576	22578	108846
2577	22589	108844
2578	22597	108834
2579	22606	108828
2580	22616	108823
2581	22625	108814
2582	22634	108809
2583	22642	108796
2584	22650	108785
2585	22660	108781
2586	22669	108774
2587	22677	108759
2588	22686	108751
2589	22696	108748
2590	22705	108741
2591	22715	108739
2592	22724	108730
2593	22733	108723
2594	22741	108713
2595	22749	108698
2596	22757	108687
2597	22765	108676
2598	22774	108665
2599	22781	108649
2600	22789	108638
2601	22800	108640
2602	22810	108638
2603	22820	108633
2604	22828	108621
2605	22838	108619
2606	22848	108616
2607	22857	108605
2608	22866	108600
2609	22875	108591
2610	22883	108581
2611	22894	108582
2612	22902	108570
2613	22911	108561
2614	22920	108553
2615	22929	108546
2616	22937	108532
2617	22944	108517
2618	22954	108512
2619	22961	108497
2620	22970	108489
2621	22977	108473
2622	22986	108463
2623	22995	108457
2624	23005	108453
2625	23015	108449
2626	23023	108440
2627	23031	108426
2628	23040	108420
2629	23049	108410
